timestamp,frc,currentSpeed,freeFlowSpeed,currentTravelTime,freeFlowTravelTime,confidence,roadClosure
2021-04-29 21:55,FRC2,48,48,72,72,0.9900000095367432,false
2021-04-29 21:58,FRC2,48,48,72,72,0.9900000095367432,false
2021-04-29 22:01,FRC2,48,48,72,72,0.9900000095367432,false
2021-04-29 22:04,FRC2,48,48,72,72,0.9900000095367432,false
2021-04-29 22:07,FRC2,48,48,72,72,0.9900000095367432,false
2021-04-29 22:10,FRC2,49,49,70,70,0.9900000095367432,false
2021-04-29 22:13,FRC2,48,48,72,72,0.9900000095367432,false
2021-04-29 22:16,FRC2,48,48,72,72,0.9900000095367432,false
2021-04-29 22:19,FRC2,48,48,72,72,0.9900000095367432,false
2021-04-29 22:22,FRC2,49,49,70,70,0.9900000095367432,false
2021-04-29 22:25,FRC2,49,49,70,70,0.9900000095367432,false
2021-04-29 22:28,FRC2,48,48,72,72,0.9900000095367432,false
2021-04-29 22:31,FRC2,49,49,70,70,0.9900000095367432,false
2021-04-29 22:34,FRC2,49,49,70,70,0.9900000095367432,false
2021-04-29 22:37,FRC2,48,48,72,72,0.9900000095367432,false
2021-04-29 22:40,FRC2,48,48,72,72,0.9900000095367432,false
2021-04-29 22:43,FRC2,48,48,72,72,0.9900000095367432,false
2021-04-29 22:46,FRC2,49,49,70,70,0.9900000095367432,false
2021-04-29 22:49,FRC2,49,49,70,70,0.9900000095367432,false
2021-04-29 22:52,FRC2,48,48,72,72,0.9900000095367432,false
2021-04-29 22:55,FRC2,48,48,72,72,0.9900000095367432,false
2021-04-29 22:58,FRC2,48,48,72,72,0.9900000095367432,false
2021-04-29 23:01,FRC2,49,49,70,70,0.9900000095367432,false
2021-04-29 23:04,FRC2,49,49,70,70,0.9900000095367432,false
2021-04-29 23:07,FRC2,48,48,72,72,0.9900000095367432,false
2021-04-29 23:10,FRC2,48,48,72,72,0.9900000095367432,false
2021-04-29 23:13,FRC2,48,48,72,72,0.9900000095367432,false
2021-04-29 23:16,FRC2,49,49,70,70,0.9900000095367432,false
2021-04-29 23:19,FRC2,48,48,72,72,0.9900000095367432,false
2021-04-29 23:22,FRC2,48,48,72,72,0.9900000095367432,false
2021-04-29 23:25,FRC2,49,49,70,70,0.9900000095367432,false
2021-04-29 23:28,FRC2,48,48,72,72,0.9900000095367432,false
2021-04-29 23:31,FRC2,48,48,72,72,0.9900000095367432,false
2021-04-29 23:34,FRC2,48,48,72,72,0.9900000095367432,false
2021-04-29 23:37,FRC2,49,49,70,70,0.9900000095367432,false
2021-04-29 23:40,FRC2,48,48,72,72,0.9900000095367432,false
2021-04-29 23:43,FRC2,48,48,72,72,0.9900000095367432,false
2021-04-29 23:46,FRC2,48,48,72,72,0.9900000095367432,false
2021-04-29 23:49,FRC2,48,48,72,72,0.9900000095367432,false
2021-04-29 23:52,FRC2,48,48,72,72,0.9900000095367432,false
2021-04-29 23:55,FRC2,49,49,70,70,0.9900000095367432,false
2021-04-29 23:58,FRC2,48,48,72,72,0.9900000095367432,false
2021-04-29 0:01,FRC2,39,49,88,70,0.8399999737739563,false
2021-04-29 0:04,FRC2,38,49,91,70,0.8500000238418579,false
2021-04-29 0:07,FRC2,38,49,91,70,0.8399999737739563,false
2021-04-29 0:10,FRC2,38,48,91,72,0.8399999737739563,false
2021-04-29 0:13,FRC2,35,49,98,70,0.8399999737739563,false
2021-04-29 0:16,FRC2,49,49,70,70,0.8399999737739563,false
2021-04-29 0:19,FRC2,37,49,93,70,0.7900000214576721,false
2021-04-29 0:22,FRC2,37,49,93,70,0.7900000214576721,false
2021-04-29 0:25,FRC2,49,49,70,70,0.75,false
2021-04-29 0:28,FRC2,49,49,70,70,0.75,false
2021-04-29 0:31,FRC2,49,49,70,70,0.75,false
2021-04-29 0:34,FRC2,49,49,70,70,0.75,false
2021-04-29 0:37,FRC2,49,49,70,70,0.75,false
2021-04-29 0:40,FRC2,49,49,70,70,0.75,false
2021-04-29 0:43,FRC2,49,49,70,70,0.75,false
2021-04-29 0:46,FRC2,49,49,70,70,0.75,false
2021-04-29 0:49,FRC2,49,49,70,70,0.75,false
2021-04-29 0:52,FRC2,49,49,70,70,0.75,false
2021-04-29 0:55,FRC2,49,49,70,70,0.75,false
2021-04-29 0:58,FRC2,49,49,70,70,0.75,false
2021-04-30 1:01,FRC2,49,49,70,70,0.75,false
2021-04-30 1:04,FRC2,49,49,70,70,0.75,false
2021-04-30 1:07,FRC2,49,49,70,70,0.75,false
2021-04-30 1:10,FRC2,49,49,70,70,0.75,false
2021-04-30 1:13,FRC2,49,49,70,70,0.75,false
2021-04-30 1:16,FRC2,49,49,70,70,0.75,false
2021-04-30 1:19,FRC2,49,49,70,70,0.75,false
2021-04-30 1:22,FRC2,49,49,70,70,0.75,false
2021-04-30 1:25,FRC2,49,49,70,70,0.75,false
2021-04-30 1:28,FRC2,49,49,70,70,0.75,false
2021-04-30 1:31,FRC2,49,49,70,70,0.75,false
2021-04-30 1:34,FRC2,49,49,70,70,0.75,false
2021-04-30 1:37,FRC2,49,49,70,70,0.75,false
2021-04-30 1:40,FRC2,49,49,70,70,0.75,false
2021-04-30 1:43,FRC2,49,49,70,70,0.75,false
2021-04-30 1:46,FRC2,49,49,70,70,0.75,false
2021-04-30 1:49,FRC2,49,49,70,70,0.75,false
2021-04-30 1:52,FRC2,49,49,70,70,0.75,false
2021-04-30 1:55,FRC2,49,49,70,70,0.75,false
2021-04-30 1:58,FRC2,49,49,70,70,0.75,false
2021-04-30 2:01,FRC2,49,49,70,70,0.75,false
2021-04-30 2:04,FRC2,36,49,96,70,0.5400000214576721,false
2021-04-30 2:07,FRC2,36,49,96,70,0.5400000214576721,false
2021-04-30 2:10,FRC2,36,49,96,70,0.5400000214576721,false
2021-04-30 2:13,FRC2,36,49,96,70,0.5400000214576721,false
2021-04-30 2:16,FRC2,36,49,96,70,0.5400000214576721,false
2021-04-30 2:19,FRC2,36,49,96,70,0.5400000214576721,false
2021-04-30 2:22,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 2:25,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 2:28,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 2:31,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 2:34,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 2:37,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 2:40,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 2:43,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 2:46,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 2:49,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 2:52,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 2:55,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 2:58,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 3:01,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 3:04,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 3:07,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 3:10,FRC2,36,48,96,72,0.5600000023841858,false
2021-04-30 3:13,FRC2,36,48,96,72,0.5600000023841858,false
2021-04-30 3:16,FRC2,36,49,96,70,0.5600000023841858,false
2021-04-30 3:19,FRC2,36,48,96,72,0.5699999928474426,false
2021-04-30 3:22,FRC2,36,48,96,72,0.5699999928474426,false
2021-04-30 3:25,FRC2,36,48,96,72,0.5699999928474426,false
2021-04-30 3:28,FRC2,36,48,96,72,0.5699999928474426,false
2021-04-30 3:31,FRC2,36,48,96,72,0.5699999928474426,false
2021-04-30 3:34,FRC2,36,48,96,72,0.5699999928474426,false
2021-04-30 3:37,FRC2,36,48,96,72,0.5699999928474426,false
2021-04-30 3:40,FRC2,48,48,72,72,0.5699999928474426,false
2021-04-30 3:43,FRC2,31,48,111,72,0.5400000214576721,false
2021-04-30 3:46,FRC2,31,48,111,72,0.5400000214576721,false
2021-04-30 3:49,FRC2,31,48,111,72,0.5400000214576721,false
2021-04-30 3:52,FRC2,31,48,111,72,0.5400000214576721,false
2021-04-30 3:55,FRC2,31,48,111,72,0.5400000214576721,false
2021-04-30 3:58,FRC2,31,48,111,72,0.5400000214576721,false
2021-04-30 4:01,FRC2,31,48,111,72,0.5400000214576721,false
2021-04-30 4:04,FRC2,31,48,111,72,0.5400000214576721,false
2021-04-30 4:07,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 4:10,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 4:13,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 4:16,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 4:19,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 4:22,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 4:25,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 4:28,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 4:31,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 4:34,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 4:37,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 4:40,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 4:43,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 4:46,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 4:49,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 4:52,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 4:55,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 4:58,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 5:01,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 5:04,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 5:07,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 5:10,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 5:13,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 5:16,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 5:19,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 5:22,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 5:25,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 5:28,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 5:31,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 5:34,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 5:37,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 5:40,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 5:43,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 5:46,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 5:49,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 5:52,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 5:55,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 5:58,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 6:01,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 6:04,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 6:07,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 6:10,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 6:13,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 6:16,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 6:19,FRC2,48,48,72,72,0.5400000214576721,false
2021-04-30 6:22,FRC2,38,49,91,70,0.6299999952316284,false
2021-04-30 6:25,FRC2,38,49,91,70,0.6299999952316284,false
2021-04-30 6:28,FRC2,36,48,96,72,0.6000000238418579,false
2021-04-30 6:31,FRC2,36,48,96,72,0.6000000238418579,false
2021-04-30 6:34,FRC2,36,48,96,72,0.6000000238418579,false
2021-04-30 6:37,FRC2,36,48,96,72,0.6000000238418579,false
2021-04-30 6:40,FRC2,48,48,72,72,0.6000000238418579,false
2021-04-30 6:43,FRC2,48,48,72,72,0.6000000238418579,false
2021-04-30 6:46,FRC2,48,48,72,72,0.6000000238418579,false
2021-04-30 6:49,FRC2,48,48,72,72,0.6000000238418579,false
2021-04-30 6:52,FRC2,48,48,72,72,0.6000000238418579,false
2021-04-30 6:55,FRC2,48,48,72,72,0.6000000238418579,false
2021-04-30 6:59,FRC2,48,48,72,72,0.6000000238418579,false
2021-04-30 7:02,FRC2,48,48,72,72,0.6000000238418579,false
2021-04-30 7:05,FRC2,48,48,72,72,0.6000000238418579,false
2021-04-30 7:08,FRC2,48,48,72,72,0.6000000238418579,false
2021-04-30 7:11,FRC2,48,48,72,72,0.6000000238418579,false
2021-04-30 7:14,FRC2,48,48,72,72,0.6000000238418579,false
2021-04-30 7:17,FRC2,48,48,72,72,0.6000000238418579,false
2021-04-30 7:20,FRC2,48,48,72,72,0.6000000238418579,false
2021-04-30 7:23,FRC2,48,48,72,72,0.6000000238418579,false
2021-04-30 7:26,FRC2,48,48,72,72,0.6000000238418579,false
2021-04-30 7:29,FRC2,48,48,72,72,0.6000000238418579,false
2021-04-30 7:32,FRC2,48,48,72,72,0.6000000238418579,false
2021-04-30 7:35,FRC2,48,48,72,72,0.6000000238418579,false
2021-04-30 7:38,FRC2,48,48,72,72,0.6000000238418579,false
2021-04-30 7:41,FRC2,48,48,72,72,0.6000000238418579,false
2021-04-30 7:44,FRC2,48,48,72,72,0.6000000238418579,false
2021-04-30 7:47,FRC2,48,48,72,72,0.6000000238418579,false
2021-04-30 7:50,FRC2,48,48,72,72,0.6000000238418579,false
2021-04-30 7:53,FRC2,48,48,72,72,0.6000000238418579,false
2021-04-30 7:56,FRC2,48,48,72,72,0.6000000238418579,false
2021-04-30 7:59,FRC2,38,48,91,72,0.9800000190734863,false
2021-04-30 8:02,FRC2,38,49,91,70,0.9800000190734863,false
2021-04-30 8:05,FRC2,49,49,70,70,0.9800000190734863,false
2021-04-30 8:08,FRC2,36,48,96,72,0.9800000190734863,false
2021-04-30 8:11,FRC2,35,48,98,72,0.9800000190734863,false
2021-04-30 8:14,FRC2,31,48,111,72,0.9900000095367432,false
2021-04-30 8:17,FRC2,32,48,108,72,0.9900000095367432,false
2021-04-30 8:20,FRC2,34,49,101,70,0.9900000095367432,false
2021-04-30 8:23,FRC2,35,49,98,70,0.9900000095367432,false
2021-04-30 8:26,FRC2,34,49,101,70,1,false
2021-04-30 8:29,FRC2,49,49,70,70,1,false
2021-04-30 8:32,FRC2,38,49,91,70,1,false
2021-04-30 8:35,FRC2,39,48,88,72,1,false
2021-04-30 8:38,FRC2,36,48,96,72,1,false
2021-04-30 8:41,FRC2,48,48,72,72,1,false
2021-04-30 8:44,FRC2,34,48,101,72,1,false
2021-04-30 8:47,FRC2,33,49,104,70,1,false
2021-04-30 8:50,FRC2,34,48,101,72,1,false
2021-04-30 8:53,FRC2,34,48,101,72,1,false
2021-04-30 8:56,FRC2,26,48,133,72,1,false
2021-04-30 8:59,FRC2,27,49,128,70,1,false
2021-04-30 9:02,FRC2,32,49,108,70,1,false
2021-04-30 9:05,FRC2,28,48,123,72,1,false
2021-04-30 9:08,FRC2,24,48,144,72,1,false
2021-04-30 9:11,FRC2,24,48,144,72,1,false
2021-04-30 9:14,FRC2,23,49,150,70,1,false
2021-04-30 9:17,FRC2,21,48,164,72,1,false
2021-04-30 9:20,FRC2,26,49,133,70,1,false
2021-04-30 9:23,FRC2,35,48,98,72,1,false
2021-04-30 9:26,FRC2,39,49,88,70,1,false
2021-04-30 9:29,FRC2,48,48,72,72,1,false
2021-04-30 9:32,FRC2,48,48,72,72,1,false
2021-04-30 9:35,FRC2,48,48,72,72,1,false
2021-04-30 9:38,FRC2,48,48,72,72,1,false
2021-04-30 9:41,FRC2,48,48,72,72,1,false
2021-04-30 9:44,FRC2,48,48,72,72,1,false
2021-04-30 9:47,FRC2,48,48,72,72,1,false
2021-04-30 9:50,FRC2,48,48,72,72,1,false
2021-04-30 9:53,FRC2,48,48,72,72,1,false
2021-04-30 9:56,FRC2,48,48,72,72,1,false
2021-04-30 9:59,FRC2,48,48,72,72,1,false
2021-04-30 10:02,FRC2,48,48,72,72,1,false
2021-04-30 10:05,FRC2,35,48,98,72,1,false
2021-04-30 10:08,FRC2,35,48,98,72,1,false
2021-04-30 10:11,FRC2,48,48,72,72,1,false
2021-04-30 10:14,FRC2,48,48,72,72,1,false
2021-04-30 10:17,FRC2,48,48,72,72,1,false
2021-04-30 10:20,FRC2,48,48,72,72,1,false
2021-04-30 10:23,FRC2,48,48,72,72,1,false
2021-04-30 10:26,FRC2,48,48,72,72,1,false
2021-04-30 10:29,FRC2,48,48,72,72,1,false
2021-04-30 10:32,FRC2,48,48,72,72,1,false
2021-04-30 10:35,FRC2,48,48,72,72,1,false
2021-04-30 10:38,FRC2,48,48,72,72,1,false
2021-04-30 10:41,FRC2,48,48,72,72,1,false
2021-04-30 10:44,FRC2,48,48,72,72,1,false
2021-04-30 10:47,FRC2,48,48,72,72,1,false
2021-04-30 10:50,FRC2,48,48,72,72,1,false
2021-04-30 10:53,FRC2,48,48,72,72,1,false
2021-04-30 10:56,FRC2,48,48,72,72,1,false
2021-04-30 10:59,FRC2,48,48,72,72,1,false
2021-04-30 11:02,FRC2,48,48,72,72,1,false
2021-04-30 11:05,FRC2,48,48,72,72,1,false
2021-04-30 11:08,FRC2,48,48,72,72,1,false
2021-04-30 11:11,FRC2,48,48,72,72,1,false
2021-04-30 11:14,FRC2,48,48,72,72,1,false
2021-04-30 11:17,FRC2,48,48,72,72,1,false
2021-04-30 11:20,FRC2,48,48,72,72,1,false
2021-04-30 11:23,FRC2,48,48,72,72,1,false
2021-04-30 11:26,FRC2,48,48,72,72,1,false
2021-04-30 11:29,FRC2,48,48,72,72,1,false
2021-04-30 11:32,FRC2,48,48,72,72,1,false
2021-04-30 11:35,FRC2,48,48,72,72,1,false
2021-04-30 11:38,FRC2,35,49,98,70,0.9900000095367432,false
2021-04-30 11:41,FRC2,36,48,96,72,0.9900000095367432,false
2021-04-30 11:44,FRC2,37,49,93,70,0.9900000095367432,false
2021-04-30 11:47,FRC2,49,49,70,70,0.9900000095367432,false
2021-04-30 11:50,FRC2,49,49,70,70,0.9900000095367432,false
2021-04-30 11:53,FRC2,49,49,70,70,0.9900000095367432,false
2021-04-30 11:56,FRC2,49,49,70,70,0.9900000095367432,false
2021-04-30 11:59,FRC2,49,49,70,70,0.9900000095367432,false
2021-04-30 12:02,FRC2,49,49,70,70,0.9900000095367432,false
2021-04-30 12:05,FRC2,49,49,70,70,0.9900000095367432,false
2021-04-30 12:08,FRC2,49,49,70,70,0.9900000095367432,false
2021-04-30 12:11,FRC2,49,49,70,70,0.9900000095367432,false
2021-04-30 12:14,FRC2,49,49,70,70,0.9900000095367432,false
2021-04-30 12:17,FRC2,49,49,70,70,0.9900000095367432,false
2021-04-30 12:20,FRC2,49,49,70,70,0.9900000095367432,false
2021-04-30 12:23,FRC2,49,49,70,70,0.9900000095367432,false
2021-04-30 12:26,FRC2,49,49,70,70,0.9900000095367432,false
2021-04-30 12:29,FRC2,49,49,70,70,0.9900000095367432,false
2021-04-30 12:32,FRC2,49,49,70,70,0.9900000095367432,false
2021-04-30 12:35,FRC2,49,49,70,70,0.9900000095367432,false
2021-04-30 12:38,FRC2,49,49,70,70,0.9900000095367432,false
2021-04-30 12:41,FRC2,49,49,70,70,0.9900000095367432,false
2021-04-30 12:44,FRC2,49,49,70,70,0.9900000095367432,false
2021-04-30 12:47,FRC2,49,49,70,70,0.9900000095367432,false
2021-04-30 12:50,FRC2,49,49,70,70,0.9900000095367432,false
2021-04-30 12:53,FRC2,49,49,70,70,0.9900000095367432,false
2021-04-30 12:56,FRC2,49,49,70,70,0.9900000095367432,false
2021-04-30 12:59,FRC2,49,49,70,70,0.9900000095367432,false
2021-04-30 13:02,FRC2,49,49,70,70,0.9900000095367432,false
2021-04-30 13:05,FRC2,49,49,70,70,0.9900000095367432,false
2021-04-30 13:08,FRC2,31,48,111,72,1,false
2021-04-30 13:11,FRC2,37,48,93,72,1,false
2021-04-30 13:14,FRC2,48,48,72,72,1,false
2021-04-30 13:17,FRC2,48,48,72,72,1,false
2021-04-30 13:20,FRC2,48,48,72,72,1,false
2021-04-30 13:23,FRC2,48,48,72,72,1,false
2021-04-30 13:26,FRC2,48,48,72,72,1,false
2021-04-30 13:29,FRC2,48,48,72,72,1,false
2021-04-30 13:32,FRC2,48,48,72,72,1,false
2021-04-30 13:35,FRC2,49,49,70,70,1,false
2021-04-30 13:38,FRC2,49,49,70,70,1,false
2021-04-30 13:41,FRC2,49,49,70,70,1,false
2021-04-30 13:44,FRC2,49,49,70,70,1,false
2021-04-30 13:47,FRC2,39,49,88,70,1,false
2021-04-30 13:50,FRC2,49,49,70,70,1,false
2021-04-30 13:53,FRC2,49,49,70,70,1,false
2021-04-30 13:56,FRC2,49,49,70,70,1,false
2021-04-30 13:59,FRC2,49,49,70,70,1,false
2021-04-30 14:02,FRC2,33,49,104,70,1,false
2021-04-30 14:05,FRC2,49,49,70,70,1,false
2021-04-30 14:08,FRC2,48,48,72,72,1,false
2021-04-30 14:11,FRC2,48,48,72,72,1,false
2021-04-30 14:14,FRC2,48,48,72,72,1,false
2021-04-30 14:17,FRC2,48,48,72,72,1,false
2021-04-30 14:20,FRC2,48,48,72,72,1,false
2021-04-30 14:23,FRC2,48,48,72,72,1,false
2021-04-30 14:26,FRC2,48,48,72,72,1,false
2021-04-30 14:29,FRC2,48,48,72,72,1,false
2021-04-30 14:32,FRC2,48,48,72,72,1,false
2021-04-30 14:35,FRC2,34,49,101,70,1,false
2021-04-30 14:38,FRC2,35,49,98,70,1,false
2021-04-30 14:41,FRC2,30,48,115,72,1,false
2021-04-30 14:44,FRC2,36,48,96,72,1,false
2021-04-30 14:47,FRC2,38,49,91,70,1,false
2021-04-30 14:50,FRC2,49,49,70,70,1,false
2021-04-30 14:53,FRC2,49,49,70,70,1,false
2021-04-30 14:56,FRC2,49,49,70,70,1,false
2021-04-30 14:59,FRC2,49,49,70,70,1,false
2021-04-30 15:02,FRC2,49,49,70,70,1,false
2021-04-30 15:05,FRC2,49,49,70,70,1,false
2021-04-30 15:08,FRC2,49,49,70,70,1,false
2021-04-30 15:11,FRC2,49,49,70,70,1,false
2021-04-30 15:14,FRC2,49,49,70,70,1,false
2021-04-30 15:17,FRC2,49,49,70,70,1,false
2021-04-30 15:20,FRC2,49,49,70,70,1,false
2021-04-30 15:23,FRC2,49,49,70,70,1,false
2021-04-30 15:26,FRC2,49,49,70,70,1,false
2021-04-30 15:29,FRC2,49,49,70,70,1,false
2021-04-30 15:32,FRC2,49,49,70,70,1,false
2021-04-30 15:35,FRC2,49,49,70,70,1,false
2021-04-30 15:38,FRC2,49,49,70,70,1,false
2021-04-30 15:41,FRC2,49,49,70,70,1,false
2021-04-30 15:44,FRC2,49,49,70,70,1,false
2021-04-30 15:47,FRC2,49,49,70,70,1,false
2021-04-30 15:50,FRC2,48,48,72,72,0.9900000095367432,false
2021-04-30 15:53,FRC2,48,48,72,72,0.9900000095367432,false
2021-04-30 15:56,FRC2,48,48,72,72,0.9900000095367432,false
2021-04-30 15:59,FRC2,48,48,72,72,0.9900000095367432,false
2021-04-30 16:02,FRC2,48,48,72,72,0.9900000095367432,false
2021-04-30 16:05,FRC2,48,48,72,72,0.9900000095367432,false
2021-04-30 16:08,FRC2,48,48,72,72,0.9900000095367432,false
2021-04-30 16:11,FRC2,48,48,72,72,0.9900000095367432,false
2021-04-30 16:14,FRC2,48,48,72,72,0.9900000095367432,false
2021-04-30 16:17,FRC2,48,48,72,72,0.9900000095367432,false
2021-04-30 16:20,FRC2,48,48,72,72,0.9900000095367432,false
2021-04-30 16:23,FRC2,48,48,72,72,0.9900000095367432,false
2021-04-30 16:26,FRC2,49,49,70,70,1,false
2021-04-30 16:29,FRC2,49,49,70,70,1,false
2021-04-30 16:32,FRC2,49,49,70,70,1,false
