"﻿""frc""",timestamp,currentSpeed,freeFlowSpeed,currentTravelTime,freeFlowTravelTime,confidence,roadClosure
FRC3,2021-05-01 8:46,36,53,19,12,0.5099999904632568,False
FRC3,2021-05-01 8:56,40,53,17,12,0.5099999904632568,False
FRC3,2021-05-01 9:06,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-01 9:16,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-01 9:26,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-01 9:36,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-01 9:46,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-01 9:56,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-01 10:06,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-01 10:16,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-01 10:26,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-01 10:36,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-01 10:46,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-01 10:56,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-01 11:06,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-01 11:16,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-01 11:26,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-01 11:36,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-01 11:46,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-01 11:56,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-01 12:06,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-01 12:16,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-01 12:26,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-01 12:36,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-01 12:46,41,53,16,12,0.9200000166893005,False
FRC3,2021-05-01 12:56,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-01 13:06,41,54,16,12,0.9200000166893005,False
FRC3,2021-05-01 13:16,42,54,16,12,0.6499999761581421,False
FRC3,2021-05-01 13:26,54,54,12,12,0.6499999761581421,False
FRC3,2021-05-01 13:36,54,54,12,12,0.6499999761581421,False
FRC3,2021-05-01 13:46,54,54,12,12,0.6499999761581421,False
FRC3,2021-05-01 13:56,54,54,12,12,0.6499999761581421,False
FRC3,2021-05-01 14:06,54,54,12,12,0.6499999761581421,False
FRC3,2021-05-01 14:16,54,54,12,12,0.6499999761581421,False
FRC3,2021-05-01 14:26,54,54,12,12,0.6499999761581421,False
FRC3,2021-05-01 14:36,54,54,12,12,0.6499999761581421,False
FRC3,2021-05-01 14:46,54,54,12,12,0.6499999761581421,False
FRC3,2021-05-01 14:56,54,54,12,12,0.6499999761581421,False
FRC3,2021-05-01 15:06,43,54,15,12,0.9200000166893005,False
FRC3,2021-05-01 15:16,54,54,12,12,0.8799999952316284,False
FRC3,2021-05-01 15:26,54,54,12,12,0.8799999952316284,False
FRC3,2021-05-01 15:36,54,54,12,12,0.8799999952316284,False
FRC3,2021-05-01 15:46,41,53,16,12,0.8199999928474426,False
FRC3,2021-05-01 15:56,53,53,12,12,0.8199999928474426,False
FRC3,2021-05-01 16:06,53,53,12,12,0.8199999928474426,False
FRC3,2021-05-01 16:16,53,53,12,12,0.8199999928474426,False
FRC3,2021-05-01 16:26,53,53,12,12,0.8199999928474426,False
FRC3,2021-05-01 16:36,53,53,12,12,0.8199999928474426,False
FRC3,2021-05-01 16:46,53,53,12,12,0.8199999928474426,False
FRC3,2021-05-01 16:56,53,53,12,12,0.8199999928474426,False
FRC3,2021-05-01 17:06,53,53,12,12,0.8199999928474426,False
FRC3,2021-05-01 17:16,53,53,12,12,0.8199999928474426,False
FRC3,2021-05-01 17:26,53,53,12,12,0.8199999928474426,False
FRC3,2021-05-01 17:36,53,53,12,12,0.8199999928474426,False
FRC3,2021-05-01 17:46,53,53,12,12,0.8199999928474426,False
FRC3,2021-05-01 17:56,53,53,12,12,0.8199999928474426,False
FRC3,2021-05-01 18:06,53,53,12,12,0.8199999928474426,False
FRC3,2021-05-01 18:16,53,53,12,12,0.8199999928474426,False
FRC3,2021-05-01 18:26,53,53,12,12,0.8199999928474426,False
FRC3,2021-05-01 18:36,53,53,12,12,0.8199999928474426,False
FRC3,2021-05-01 18:46,53,53,12,12,0.8199999928474426,False
FRC3,2021-05-01 18:56,53,53,12,12,0.8199999928474426,False
FRC3,2021-05-01 19:06,53,53,12,12,0.8199999928474426,False
FRC3,2021-05-01 19:16,53,53,12,12,0.8199999928474426,False
FRC3,2021-05-01 19:26,53,53,12,12,0.8199999928474426,False
FRC3,2021-05-01 19:36,41,54,16,12,0.6600000262260437,False
FRC3,2021-05-01 19:46,54,54,12,12,0.6600000262260437,False
FRC3,2021-05-01 19:56,54,54,12,12,0.6600000262260437,False
FRC3,2021-05-01 20:06,54,54,12,12,0.6600000262260437,False
FRC3,2021-05-01 20:16,54,54,12,12,0.6600000262260437,False
FRC3,2021-05-01 22:08,54,54,12,12,0.6600000262260437,False
FRC3,2021-05-01 22:18,54,54,12,12,0.6600000262260437,False
FRC3,2021-05-01 22:28,54,54,12,12,0.6600000262260437,False
FRC3,2021-05-01 22:38,54,54,12,12,0.6600000262260437,False
FRC3,2021-05-01 22:48,54,54,12,12,0.6600000262260437,False
FRC3,2021-05-01 22:58,54,54,12,12,0.6600000262260437,False
FRC3,2021-05-01 23:08,54,54,12,12,0.6600000262260437,False
FRC3,2021-05-01 23:18,54,54,12,12,0.6600000262260437,False
FRC3,2021-05-01 23:28,54,54,12,12,0.6600000262260437,False
FRC3,2021-05-01 23:38,54,54,12,12,0.6600000262260437,False
FRC3,2021-05-01 23:48,42,53,16,12,0.6299999952316284,False
FRC3,2021-05-01 23:58,53,53,12,12,0.6299999952316284,False
FRC3,2021-05-01 0:08,53,53,12,12,0.6299999952316284,False
FRC3,2021-05-01 0:18,53,53,12,12,0.6299999952316284,False
FRC3,2021-05-01 0:28,53,53,12,12,0.6299999952316284,False
FRC3,2021-05-01 0:38,53,53,12,12,0.6299999952316284,False
FRC3,2021-05-01 0:48,53,53,12,12,0.6299999952316284,False
FRC3,2021-05-01 0:58,53,53,12,12,0.6299999952316284,False
FRC3,2021-05-02 1:08,53,53,12,12,0.6299999952316284,False
FRC3,2021-05-02 1:18,53,53,12,12,0.6299999952316284,False
FRC3,2021-05-02 1:28,53,53,12,12,0.6299999952316284,False
FRC3,2021-05-02 1:38,53,53,12,12,0.6299999952316284,False
FRC3,2021-05-02 1:48,53,53,12,12,0.6299999952316284,False
FRC3,2021-05-02 1:58,53,53,12,12,0.6299999952316284,False
FRC3,2021-05-02 2:08,53,53,12,12,0.6299999952316284,False
FRC3,2021-05-02 2:18,53,53,12,12,0.6299999952316284,False
FRC3,2021-05-02 2:28,53,53,12,12,0.6299999952316284,False
FRC3,2021-05-02 2:38,53,53,12,12,0.6299999952316284,False
FRC3,2021-05-02 2:48,53,53,12,12,0.6299999952316284,False
FRC3,2021-05-02 2:58,53,53,12,12,0.6299999952316284,False
FRC3,2021-05-02 3:08,53,53,12,12,0.6299999952316284,False
FRC3,2021-05-02 3:18,53,53,12,12,0.6299999952316284,False
FRC3,2021-05-02 3:28,53,53,12,12,0.6299999952316284,False
FRC3,2021-05-02 3:38,53,53,12,12,0.6299999952316284,False
FRC3,2021-05-02 3:48,53,53,12,12,0.6299999952316284,False
FRC3,2021-05-02 3:58,53,53,12,12,0.6299999952316284,False
FRC3,2021-05-02 4:08,53,53,12,12,0.6299999952316284,False
FRC3,2021-05-02 4:18,53,53,12,12,0.6299999952316284,False
FRC3,2021-05-02 4:28,53,53,12,12,0.6299999952316284,False
FRC3,2021-05-02 4:38,53,53,12,12,0.6299999952316284,False
FRC3,2021-05-02 4:48,53,53,12,12,0.6299999952316284,False
FRC3,2021-05-02 4:58,53,53,12,12,0.6299999952316284,False
FRC3,2021-05-02 5:08,53,53,12,12,0.6299999952316284,False
FRC3,2021-05-02 5:18,53,53,12,12,0.6299999952316284,False
FRC3,2021-05-02 5:28,53,53,12,12,0.6299999952316284,False
FRC3,2021-05-02 5:38,53,53,12,12,0.6299999952316284,False
FRC3,2021-05-02 5:48,53,53,12,12,0.6299999952316284,False
FRC3,2021-05-02 5:58,53,53,12,12,0.6299999952316284,False
FRC3,2021-05-02 6:08,53,53,12,12,0.6299999952316284,False
FRC3,2021-05-02 6:18,53,53,12,12,0.6299999952316284,False
FRC3,2021-05-02 6:28,53,53,12,12,0.6299999952316284,False
FRC3,2021-05-02 6:38,53,53,12,12,0.6299999952316284,False
FRC3,2021-05-02 6:48,53,53,12,12,0.6299999952316284,False
FRC3,2021-05-02 6:58,53,53,12,12,0.6299999952316284,False
FRC3,2021-05-02 7:08,53,53,12,12,0.6299999952316284,False
FRC3,2021-05-02 7:18,53,53,12,12,0.6299999952316284,False
FRC3,2021-05-02 7:28,41,54,16,12,0.5099999904632568,False
FRC3,2021-05-02 7:38,36,54,19,12,0.5,False
FRC3,2021-05-02 7:48,30,54,22,12,0.5,False
FRC3,2021-05-02 7:58,26,54,26,12,0.5099999904632568,False
FRC3,2021-05-02 8:08,27,53,25,12,0.5099999904632568,False
FRC3,2021-05-02 8:18,31,53,22,12,0.6299999952316284,False
FRC3,2021-05-02 8:28,31,53,22,12,0.6299999952316284,False
FRC3,2021-05-02 8:38,34,53,20,12,0.6299999952316284,False
FRC3,2021-05-02 8:48,38,54,18,12,0.6000000238418579,False
FRC3,2021-05-02 8:58,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-02 9:08,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-02 9:18,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-02 9:28,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-02 9:38,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-02 9:48,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-02 9:58,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-02 10:08,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-02 10:18,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-02 10:28,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-02 10:38,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-02 10:48,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-02 10:58,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-02 11:08,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-02 11:18,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-02 11:28,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-02 11:38,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-02 11:48,27,53,25,12,0.9200000166893005,False
FRC3,2021-05-02 11:58,36,53,19,12,0.949999988079071,False
FRC3,2021-05-02 12:08,38,53,18,12,0.949999988079071,False
FRC3,2021-05-02 12:18,42,54,16,12,0.9200000166893005,False
FRC3,2021-05-02 12:28,54,54,12,12,0.9200000166893005,False
FRC3,2021-05-02 12:38,54,54,12,12,0.9200000166893005,False
FRC3,2021-05-02 12:48,53,53,12,12,0.5099999904632568,False
FRC3,2021-05-02 12:58,53,53,12,12,0.5099999904632568,False
FRC3,2021-05-02 13:08,53,53,12,12,0.5099999904632568,False
FRC3,2021-05-02 13:18,53,53,12,12,0.5099999904632568,False
FRC3,2021-05-02 13:28,53,53,12,12,0.5099999904632568,False
FRC3,2021-05-02 13:38,53,53,12,12,0.6399999856948853,False
FRC3,2021-05-02 13:48,53,53,12,12,0.6399999856948853,False
FRC3,2021-05-02 13:58,53,53,12,12,0.6399999856948853,False
FRC3,2021-05-02 14:08,53,53,12,12,0.6399999856948853,False
FRC3,2021-05-02 14:18,53,53,12,12,0.6399999856948853,False
FRC3,2021-05-02 14:29,42,53,16,12,0.8199999928474426,False
FRC3,2021-05-02 14:39,53,53,12,12,0.8199999928474426,False
FRC3,2021-05-02 14:49,53,53,12,12,0.8199999928474426,False
FRC3,2021-05-02 14:59,53,53,12,12,0.8199999928474426,False
FRC3,2021-05-02 15:09,53,53,12,12,0.8199999928474426,False
FRC3,2021-05-02 15:19,53,53,12,12,0.8199999928474426,False
FRC3,2021-05-02 15:29,53,53,12,12,0.8199999928474426,False
FRC3,2021-05-02 15:39,53,53,12,12,0.8199999928474426,False
FRC3,2021-05-02 15:49,53,53,12,12,0.8199999928474426,False
FRC3,2021-05-02 15:59,53,53,12,12,0.8199999928474426,False
FRC3,2021-05-02 16:09,53,53,12,12,0.8199999928474426,False
FRC3,2021-05-02 16:19,53,53,12,12,0.8199999928474426,False
FRC3,2021-05-02 16:29,53,53,12,12,0.8199999928474426,False
FRC3,2021-05-02 16:39,43,54,15,12,0.5099999904632568,False
FRC3,2021-05-02 16:49,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-02 16:59,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-02 17:09,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-02 17:19,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-02 17:29,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-02 17:39,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-02 17:49,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-02 17:59,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-02 18:09,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-02 18:19,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-02 18:29,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-02 18:39,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-02 18:49,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-02 18:59,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-02 19:09,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-02 19:19,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-02 19:29,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-02 19:39,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-02 19:49,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-02 19:59,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-02 20:09,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-02 20:19,38,53,18,12,0.8899999856948853,False
FRC3,2021-05-02 20:29,38,53,18,12,0.9200000166893005,False
FRC3,2021-05-02 20:39,42,53,16,12,0.8799999952316284,False
FRC3,2021-05-02 20:49,53,53,12,12,0.8199999928474426,False
FRC3,2021-05-02 20:59,53,53,12,12,0.8199999928474426,False
FRC3,2021-05-02 21:09,53,53,12,12,0.8199999928474426,False
FRC3,2021-05-02 21:19,53,53,12,12,0.8199999928474426,False
FRC3,2021-05-02 21:29,53,53,12,12,0.8199999928474426,False
FRC3,2021-05-02 21:39,53,53,12,12,0.8199999928474426,False
FRC3,2021-05-02 21:49,53,53,12,12,0.8199999928474426,False
FRC3,2021-05-02 21:59,53,53,12,12,0.8199999928474426,False
FRC3,2021-05-02 22:09,53,53,12,12,0.8199999928474426,False
FRC3,2021-05-02 22:19,53,53,12,12,0.8199999928474426,False
FRC3,2021-05-02 22:29,43,54,15,12,0.5099999904632568,False
FRC3,2021-05-02 22:39,42,53,16,12,0.8199999928474426,False
FRC3,2021-05-02 22:49,43,54,15,12,0.8899999856948853,False
FRC3,2021-05-02 22:59,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-02 23:09,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-02 23:19,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-02 23:29,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-02 23:39,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-02 23:49,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-02 23:59,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-02 0:09,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-02 0:19,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-02 0:29,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-02 0:39,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-02 0:49,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-02 0:59,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-03 1:09,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-03 1:19,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-03 1:29,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-03 1:39,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-03 1:49,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-03 1:59,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-03 2:09,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-03 2:19,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-03 2:29,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-03 2:39,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-03 2:49,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-03 2:59,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-03 3:09,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-03 3:19,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-03 3:29,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-03 3:39,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-03 3:49,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-03 3:59,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-03 4:09,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-03 4:19,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-03 4:29,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-03 4:39,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-03 4:49,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-03 4:59,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-03 5:09,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-03 5:19,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-03 5:29,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-03 5:39,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-03 5:49,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-03 5:59,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-03 6:09,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-03 6:19,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-03 6:29,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-03 6:39,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-03 6:49,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-03 6:59,42,53,16,12,0.5099999904632568,False
FRC3,2021-05-03 7:09,41,54,16,12,0.5099999904632568,False
FRC3,2021-05-03 7:19,40,54,17,12,0.5099999904632568,False
FRC3,2021-05-03 7:29,39,54,17,12,0.5099999904632568,False
FRC3,2021-05-03 7:39,36,53,19,12,0.5099999904632568,False
FRC3,2021-05-03 7:49,35,54,19,12,0.5099999904632568,False
FRC3,2021-05-03 7:59,33,53,20,12,0.8799999952316284,False
FRC3,2021-05-03 8:09,19,55,36,12,0.9700000286102295,False
FRC3,2021-05-03 8:19,19,55,36,12,0.9800000190734863,False
FRC3,2021-05-03 8:29,9,55,76,12,0.9900000095367432,False
FRC3,2021-05-03 8:39,8,51,85,13,0.9700000286102295,False
FRC3,2021-05-03 8:49,15,55,45,12,0.9599999785423279,False
FRC3,2021-05-03 8:59,15,53,45,12,0.9800000190734863,False
FRC3,2021-05-03 9:09,16,54,42,12,0.9900000095367432,False
FRC3,2021-05-03 9:19,37,54,18,12,0.9900000095367432,False
FRC3,2021-05-03 9:29,27,54,25,12,0.9800000190734863,False
FRC3,2021-05-03 9:39,36,54,19,12,0.9700000286102295,False
FRC3,2021-05-03 9:49,38,54,18,12,0.949999988079071,False
FRC3,2021-05-03 9:59,42,53,16,12,0.9399999976158142,False
FRC3,2021-05-03 10:09,53,53,12,12,0.9200000166893005,False
FRC3,2021-05-03 10:19,53,53,12,12,0.9200000166893005,False
FRC3,2021-05-03 10:29,53,53,12,12,0.9200000166893005,False
FRC3,2021-05-03 10:39,53,53,12,12,0.9200000166893005,False
FRC3,2021-05-03 10:49,53,53,12,12,0.9200000166893005,False
FRC3,2021-05-03 10:59,53,53,12,12,0.9200000166893005,False
FRC3,2021-05-03 11:09,53,53,12,12,0.9200000166893005,False
FRC3,2021-05-03 11:19,53,53,12,12,0.9200000166893005,False
FRC3,2021-05-03 11:29,53,53,12,12,0.9200000166893005,False
FRC3,2021-05-03 11:39,53,53,12,12,0.9200000166893005,False
FRC3,2021-05-03 11:49,53,53,12,12,0.9200000166893005,False
FRC3,2021-05-03 11:59,53,53,12,12,0.9200000166893005,False
FRC3,2021-05-03 12:09,53,53,12,12,0.9200000166893005,False
FRC3,2021-05-03 12:19,53,53,12,12,0.9200000166893005,False
FRC3,2021-05-03 12:29,53,53,12,12,0.9200000166893005,False
FRC3,2021-05-03 12:39,53,53,12,12,0.9200000166893005,False
FRC3,2021-05-03 12:49,42,53,16,12,0.9200000166893005,False
FRC3,2021-05-03 12:59,53,53,12,12,0.9200000166893005,False
FRC3,2021-05-03 13:09,42,54,16,12,0.8899999856948853,False
FRC3,2021-05-03 13:19,42,54,16,12,0.8299999833106995,False
FRC3,2021-05-03 13:29,40,54,17,12,0.6499999761581421,False
FRC3,2021-05-03 13:39,40,53,17,12,0.6399999856948853,False
FRC3,2021-05-03 13:49,29,54,23,12,0.8199999928474426,False
FRC3,2021-05-03 13:59,36,54,19,12,0.9200000166893005,False
FRC3,2021-05-03 14:09,34,54,20,12,0.9399999976158142,False
FRC3,2021-05-03 14:19,36,53,19,12,0.9599999785423279,False
FRC3,2021-05-03 14:29,39,54,17,12,0.9700000286102295,False
FRC3,2021-05-03 14:39,36,54,19,12,0.9700000286102295,False
FRC3,2021-05-03 14:49,39,53,17,12,0.9599999785423279,False
FRC3,2021-05-03 14:59,36,53,19,12,0.9399999976158142,False
FRC3,2021-05-03 15:09,35,53,19,12,0.9200000166893005,False
FRC3,2021-05-03 15:19,36,54,19,12,0.8899999856948853,False
FRC3,2021-05-03 15:29,37,54,18,12,0.5099999904632568,False
FRC3,2021-05-03 15:39,38,54,18,12,0.5099999904632568,False
FRC3,2021-05-03 15:49,37,54,18,12,0.5099999904632568,False
FRC3,2021-05-03 15:59,39,53,17,12,0.5099999904632568,False
FRC3,2021-05-03 16:09,40,54,17,12,0.5099999904632568,False
FRC3,2021-05-03 16:19,40,54,17,12,0.5099999904632568,False
FRC3,2021-05-03 16:29,40,54,17,12,0.5099999904632568,False
FRC3,2021-05-03 16:39,38,53,18,12,0.5099999904632568,False
FRC3,2021-05-03 16:49,38,53,18,12,0.5099999904632568,False
FRC3,2021-05-03 16:59,38,54,18,12,0.5099999904632568,False
FRC3,2021-05-03 17:09,39,54,17,12,0.9200000166893005,False
FRC3,2021-05-03 17:19,34,53,20,12,0.9599999785423279,False
FRC3,2021-05-03 17:29,33,54,20,12,0.9599999785423279,False
FRC3,2021-05-03 17:39,31,54,22,12,0.9100000262260437,False
FRC3,2021-05-03 17:49,23,54,29,12,0.8799999952316284,False
FRC3,2021-05-03 17:59,26,53,26,12,0.9599999785423279,False
FRC3,2021-05-03 18:09,35,54,19,12,0.9599999785423279,False
FRC3,2021-05-03 18:19,37,54,18,12,0.9700000286102295,False
FRC3,2021-05-03 18:29,28,53,24,12,0.9599999785423279,False
FRC3,2021-05-03 18:39,31,53,22,12,0.949999988079071,False
FRC3,2021-05-03 18:49,36,53,19,12,0.949999988079071,False
FRC3,2021-05-03 18:59,39,54,17,12,0.9200000166893005,False
FRC3,2021-05-03 19:09,37,54,18,12,0.9200000166893005,False
FRC3,2021-05-03 19:19,14,54,49,12,0.949999988079071,False
FRC3,2021-05-03 19:29,36,54,19,12,0.9599999785423279,False
FRC3,2021-05-03 19:39,39,54,17,12,0.949999988079071,False
FRC3,2021-05-03 19:49,41,54,16,12,0.8299999833106995,False
FRC3,2021-05-03 19:59,43,54,15,12,0.6000000238418579,False
FRC3,2021-05-03 20:09,42,53,16,12,0.6399999856948853,False
FRC3,2021-05-03 20:19,53,53,12,12,0.6399999856948853,False
FRC3,2021-05-03 20:29,53,53,12,12,0.6399999856948853,False
FRC3,2021-05-03 20:39,53,53,12,12,0.6399999856948853,False
FRC3,2021-05-03 20:49,53,53,12,12,0.6399999856948853,False
FRC3,2021-05-03 20:59,53,53,12,12,0.6399999856948853,False
FRC3,2021-05-03 21:09,41,53,16,12,0.5099999904632568,False
FRC3,2021-05-03 21:19,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-03 21:29,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-03 21:39,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-03 21:49,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-03 21:59,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-03 22:09,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-03 22:19,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-03 22:29,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-03 22:39,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-03 22:49,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-03 22:59,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-03 23:09,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-04 15:44,39,54,17,12,0.6299999952316284,False
FRC3,2021-05-04 15:54,37,54,18,12,0.6299999952316284,False
FRC3,2021-05-04 16:04,40,53,17,12,0.8199999928474426,False
FRC3,2021-05-04 16:14,42,54,16,12,0.8899999856948853,False
FRC3,2021-05-04 16:24,42,54,16,12,0.8199999928474426,False
FRC3,2021-05-04 16:34,42,54,16,12,0.6399999856948853,False
FRC3,2021-05-04 16:44,41,54,16,12,0.5099999904632568,False
FRC3,2021-05-04 16:54,42,53,16,12,0.6399999856948853,False
FRC3,2021-05-04 17:04,42,53,16,12,0.6399999856948853,False
FRC3,2021-05-04 17:14,42,53,16,12,0.6399999856948853,False
FRC3,2021-05-04 17:24,39,53,17,12,0.5099999904632568,False
FRC3,2021-05-04 17:34,22,53,31,12,0.9100000262260437,False
FRC3,2021-05-04 17:44,19,53,36,12,0.9300000071525574,False
FRC3,2021-05-04 17:54,38,53,18,12,0.9599999785423279,False
FRC3,2021-05-04 18:04,30,53,22,12,0.9700000286102295,False
FRC3,2021-05-04 18:14,32,53,21,12,0.9700000286102295,False
FRC3,2021-05-04 18:24,23,54,29,12,0.9800000190734863,False
FRC3,2021-05-04 18:34,23,53,29,12,0.9800000190734863,False
FRC3,2021-05-04 18:44,28,53,24,12,0.9800000190734863,False
FRC3,2021-05-04 18:54,35,54,19,12,0.9800000190734863,False
FRC3,2021-05-04 19:04,29,54,23,12,0.9700000286102295,False
FRC3,2021-05-04 19:14,31,53,22,12,0.9599999785423279,False
FRC3,2021-05-04 19:24,41,54,16,12,0.9399999976158142,False
FRC3,2021-05-04 19:34,34,53,20,12,0.8899999856948853,False
FRC3,2021-05-04 19:44,30,54,22,12,0.9399999976158142,False
FRC3,2021-05-04 19:54,34,54,20,12,0.8899999856948853,False
FRC3,2021-05-04 20:04,38,53,18,12,0.6399999856948853,False
FRC3,2021-05-04 20:14,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-04 20:24,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-04 20:34,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-04 20:44,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-04 20:54,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-04 21:04,54,54,12,12,0.5099999904632568,False
